"Households","One person","Whole house or bungalow: Terraced (including end-terrace)","Other household types: Other (including all full-time students and all aged 66 and over)","Living rent free",0
"Households","One person","Flat, maisonette or apartment: Purpose-built block of flats or tenement","One person household: Aged 66 and over","Owned: Owned outright",49323
"Households","One person","Flat, maisonette or apartment: Purpose-built block of flats or tenement","One person household: Aged 66 and over","Owned: Owns with a mortgage or loan or shared ownership",4874
"Households","One person","Flat, maisonette or apartment: Purpose-built block of flats or tenement","One person household: Aged 66 and over","Social Rented: Council (LA) or Housing Association/ Registered Social Landlord",56121
"Households","One person","Flat, maisonette or apartment: Purpose-built block of flats or tenement","One person household: Aged 66 and over","Private rented",9775
"Households","One person","Flat, maisonette or apartment: Purpose-built block of flats or tenement","One person household: Aged 66 and over","Living rent free",3097
"Households","One person","Flat, maisonette or apartment: Purpose-built block of flats or tenement","One person household: Aged under 66","Owned: Owned outright",42470
"Households","One person","Flat, maisonette or apartment: Purpose-built block of flats or tenement","One person household: Aged under 66","Owned: Owns with a mortgage or loan or shared ownership",66055
"Households","One person","Flat, maisonette or apartment: Purpose-built block of flats or tenement","One person household: Aged under 66","Social Rented: Council (LA) or Housing Association/ Registered Social Landlord",137543
"Households","One person","Flat, maisonette or apartment: Purpose-built block of flats or tenement","One person household: Aged under 66","Private rented",80170
"Households","One person","Flat, maisonette or apartment: Purpose-built block of flats or tenement","One person household: Aged under 66","Living rent free",4750
"Households","One person","Flat, maisonette or apartment: Purpose-built block of flats or tenement","One family household: All aged 66 and over","Owned: Owned outright",0
"Households","One person","Flat, maisonette or apartment: Purpose-built block of flats or tenement","One family household: All aged 66 and over","Owned: Owns with a mortgage or loan or shared ownership",0
"Households","One person","Flat, maisonette or apartment: Purpose-built block of flats or tenement","One family household: All aged 66 and over","Social Rented: Council (LA) or Housing Association/ Registered Social Landlord",0
"Households","One person","Flat, maisonette or apartment: Purpose-built block of flats or tenement","One family household: All aged 66 and over","Private rented",0
"Households","One person","Flat, maisonette or apartment: Purpose-built block of flats or tenement","One family household: All aged 66 and over","Living rent free",0
"Households","One person","Flat, maisonette or apartment: Purpose-built block of flats or tenement","One family household: Couple family: No children","Owned: Owned outright",0
"Households","One person","Flat, maisonette or apartment: Purpose-built block of flats or tenement","One family household: Couple family: No children","Owned: Owns with a mortgage or loan or shared ownership",0
"Households","One person","Flat, maisonette or apartment: Purpose-built block of flats or tenement","One family household: Couple family: No children","Social Rented: Council (LA) or Housing Association/ Registered Social Landlord",0
"Households","One person","Flat, maisonette or apartment: Purpose-built block of flats or tenement","One family household: Couple family: No children","Private rented",0
"Households","One person","Flat, maisonette or apartment: Purpose-built block of flats or tenement","One family household: Couple family: No children","Living rent free",0
"Households","One person","Flat, maisonette or apartment: Purpose-built block of flats or tenement","One family household: Couple family: With dependent children","Owned: Owned outright",0
"Households","One person","Flat, maisonette or apartment: Purpose-built block of flats or tenement","One family household: Couple family: With dependent children","Owned: Owns with a mortgage or loan or shared ownership",0
"Households","One person","Flat, maisonette or apartment: Purpose-built block of flats or tenement","One family household: Couple family: With dependent children","Social Rented: Council (LA) or Housing Association/ Registered Social Landlord",0
"Households","One person","Flat, maisonette or apartment: Purpose-built block of flats or tenement","One family household: Couple family: With dependent children","Private rented",0
"Households","One person","Flat, maisonette or apartment: Purpose-built block of flats or tenement","One family household: Couple family: With dependent children","Living rent free",0
"Households","One person","Flat, maisonette or apartment: Purpose-built block of flats or tenement","One family household: Couple family: All children non-dependent","Owned: Owned outright",0
"Households","One person","Flat, maisonette or apartment: Purpose-built block of flats or tenement","One family household: Couple family: All children non-dependent","Owned: Owns with a mortgage or loan or shared ownership",0
"Households","One person","Flat, maisonette or apartment: Purpose-built block of flats or tenement","One family household: Couple family: All children non-dependent","Social Rented: Council (LA) or Housing Association/ Registered Social Landlord",0
"Households","One person","Flat, maisonette or apartment: Purpose-built block of flats or tenement","One family household: Couple family: All children non-dependent","Private rented",0
"Households","One person","Flat, maisonette or apartment: Purpose-built block of flats or tenement","One family household: Couple family: All children non-dependent","Living rent free",0
"Households","One person","Flat, maisonette or apartment: Purpose-built block of flats or tenement","One family household: Lone parent: With dependent children","Owned: Owned outright",0
"Households","One person","Flat, maisonette or apartment: Purpose-built block of flats or tenement","One family household: Lone parent: With dependent children","Owned: Owns with a mortgage or loan or shared ownership",0
"Households","One person","Flat, maisonette or apartment: Purpose-built block of flats or tenement","One family household: Lone parent: With dependent children","Social Rented: Council (LA) or Housing Association/ Registered Social Landlord",0
"Households","One person","Flat, maisonette or apartment: Purpose-built block of flats or tenement","One family household: Lone parent: With dependent children","Private rented",0
"Households","One person","Flat, maisonette or apartment: Purpose-built block of flats or tenement","One family household: Lone parent: With dependent children","Living rent free",0
"Households","One person","Flat, maisonette or apartment: Purpose-built block of flats or tenement","One family household: Lone parent: All children non-dependent","Owned: Owned outright",0
"Households","One person","Flat, maisonette or apartment: Purpose-built block of flats or tenement","One family household: Lone parent: All children non-dependent","Owned: Owns with a mortgage or loan or shared ownership",0
"Households","One person","Flat, maisonette or apartment: Purpose-built block of flats or tenement","One family household: Lone parent: All children non-dependent","Social Rented: Council (LA) or Housing Association/ Registered Social Landlord",0
"Households","One person","Flat, maisonette or apartment: Purpose-built block of flats or tenement","One family household: Lone parent: All children non-dependent","Private rented",0
"Households","One person","Flat, maisonette or apartment: Purpose-built block of flats or tenement","One family household: Lone parent: All children non-dependent","Living rent free",0
"Households","One person","Flat, maisonette or apartment: Purpose-built block of flats or tenement","Other household types: With dependent children","Owned: Owned outright",0
"Households","One person","Flat, maisonette or apartment: Purpose-built block of flats or tenement","Other household types: With dependent children","Owned: Owns with a mortgage or loan or shared ownership",0
"Households","One person","Flat, maisonette or apartment: Purpose-built block of flats or tenement","Other household types: With dependent children","Social Rented: Council (LA) or Housing Association/ Registered Social Landlord",0
"Households","One person","Flat, maisonette or apartment: Purpose-built block of flats or tenement","Other household types: With dependent children","Private rented",0
"Households","One person","Flat, maisonette or apartment: Purpose-built block of flats or tenement","Other household types: With dependent children","Living rent free",0
"Households","One person","Flat, maisonette or apartment: Purpose-built block of flats or tenement","Other household types: Other (including all full-time students and all aged 66 and over)","Owned: Owned outright",0
"Households","One person","Flat, maisonette or apartment: Purpose-built block of flats or tenement","Other household types: Other (including all full-time students and all aged 66 and over)","Owned: Owns with a mortgage or loan or shared ownership",0
"Households","One person","Flat, maisonette or apartment: Purpose-built block of flats or tenement","Other household types: Other (including all full-time students and all aged 66 and over)","Social Rented: Council (LA) or Housing Association/ Registered Social Landlord",0
"Households","One person","Flat, maisonette or apartment: Purpose-built block of flats or tenement","Other household types: Other (including all full-time students and all aged 66 and over)","Private rented",0
"Households","One person","Flat, maisonette or apartment: Purpose-built block of flats or tenement","Other household types: Other (including all full-time students and all aged 66 and over)","Living rent free",0
"Households","One person","Flat, maisonette or apartment: Part of a converted or shared house (including bed-sits)","One person household: Aged 66 and over","Owned: Owned outright",3465
"Households","One person","Flat, maisonette or apartment: Part of a converted or shared house (including bed-sits)","One person household: Aged 66 and over","Owned: Owns with a mortgage or loan or shared ownership",335
"Households","One person","Flat, maisonette or apartment: Part of a converted or shared house (including bed-sits)","One person household: Aged 66 and over","Social Rented: Council (LA) or Housing Association/ Registered Social Landlord",1280
"Households","One person","Flat, maisonette or apartment: Part of a converted or shared house (including bed-sits)","One person household: Aged 66 and over","Private rented",850
"Households","One person","Flat, maisonette or apartment: Part of a converted or shared house (including bed-sits)","One person household: Aged 66 and over","Living rent free",186
"Households","One person","Flat, maisonette or apartment: Part of a converted or shared house (including bed-sits)","One person household: Aged under 66","Owned: Owned outright",2875
"Households","One person","Flat, maisonette or apartment: Part of a converted or shared house (including bed-sits)","One person household: Aged under 66","Owned: Owns with a mortgage or loan or shared ownership",3394
"Households","One person","Flat, maisonette or apartment: Part of a converted or shared house (including bed-sits)","One person household: Aged under 66","Social Rented: Council (LA) or Housing Association/ Registered Social Landlord",1862
"Households","One person","Flat, maisonette or apartment: Part of a converted or shared house (including bed-sits)","One person household: Aged under 66","Private rented",4272
"Households","One person","Flat, maisonette or apartment: Part of a converted or shared house (including bed-sits)","One person household: Aged under 66","Living rent free",272
"Households","One person","Flat, maisonette or apartment: Part of a converted or shared house (including bed-sits)","One family household: All aged 66 and over","Owned: Owned outright",0
"Households","One person","Flat, maisonette or apartment: Part of a converted or shared house (including bed-sits)","One family household: All aged 66 and over","Owned: Owns with a mortgage or loan or shared ownership",0
"Households","One person","Flat, maisonette or apartment: Part of a converted or shared house (including bed-sits)","One family household: All aged 66 and over","Social Rented: Council (LA) or Housing Association/ Registered Social Landlord",0
"Households","One person","Flat, maisonette or apartment: Part of a converted or shared house (including bed-sits)","One family household: All aged 66 and over","Private rented",0
"Households","One person","Flat, maisonette or apartment: Part of a converted or shared house (including bed-sits)","One family household: All aged 66 and over","Living rent free",0
"Households","One person","Flat, maisonette or apartment: Part of a converted or shared house (including bed-sits)","One family household: Couple family: No children","Owned: Owned outright",0
"Households","One person","Flat, maisonette or apartment: Part of a converted or shared house (including bed-sits)","One family household: Couple family: No children","Owned: Owns with a mortgage or loan or shared ownership",0
"Households","One person","Flat, maisonette or apartment: Part of a converted or shared house (including bed-sits)","One family household: Couple family: No children","Social Rented: Council (LA) or Housing Association/ Registered Social Landlord",0
"Households","One person","Flat, maisonette or apartment: Part of a converted or shared house (including bed-sits)","One family household: Couple family: No children","Private rented",0
"Households","One person","Flat, maisonette or apartment: Part of a converted or shared house (including bed-sits)","One family household: Couple family: No children","Living rent free",0
"Households","One person","Flat, maisonette or apartment: Part of a converted or shared house (including bed-sits)","One family household: Couple family: With dependent children","Owned: Owned outright",0
"Households","One person","Flat, maisonette or apartment: Part of a converted or shared house (including bed-sits)","One family household: Couple family: With dependent children","Owned: Owns with a mortgage or loan or shared ownership",0
"Households","One person","Flat, maisonette or apartment: Part of a converted or shared house (including bed-sits)","One family household: Couple family: With dependent children","Social Rented: Council (LA) or Housing Association/ Registered Social Landlord",0
"Households","One person","Flat, maisonette or apartment: Part of a converted or shared house (including bed-sits)","One family household: Couple family: With dependent children","Private rented",0
"Households","One person","Flat, maisonette or apartment: Part of a converted or shared house (including bed-sits)","One family household: Couple family: With dependent children","Living rent free",0
"Households","One person","Flat, maisonette or apartment: Part of a converted or shared house (including bed-sits)","One family household: Couple family: All children non-dependent","Owned: Owned outright",0
"Households","One person","Flat, maisonette or apartment: Part of a converted or shared house (including bed-sits)","One family household: Couple family: All children non-dependent","Owned: Owns with a mortgage or loan or shared ownership",0
